Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2012-02-12,43000.0,683741.0,2405160.0
2012-02-13,43000.0,683741.0,2405160.0
2012-02-14,43000.0,683741.0,2405160.0
2012-02-15,43000.0,683741.0,2405160.0
2012-02-16,43000.0,683741.0,2405160.0
2012-02-17,43000.0,683741.0,2405160.0
2012-02-18,43000.0,683741.0,2405160.0
2012-02-19,43000.0,683741.0,2405160.0
2012-02-20,43000.0,683741.0,2405160.0
2012-02-21,43000.0,683741.0,2405160.0
2012-02-22,43000.0,683741.0,2405160.0
2012-02-23,43000.0,683741.0,2405160.0
2012-02-24,43000.0,683741.0,2405160.0
2012-02-25,43000.0,683741.0,2405160.0
2012-02-26,43000.0,683741.0,2405160.0
2012-02-27,43000.0,683741.0,2405160.0
2012-02-28,43000.0,683741.0,2405160.0
2012-02-29,43000.0,683741.0,2405160.0
2012-03-01,43000.0,683741.0,2405160.0
2012-03-02,43000.0,683741.0,2405160.0
2012-03-03,43000.0,683741.0,2405160.0
2012-03-04,43000.0,683741.0,2405160.0
2012-03-05,43000.0,683741.0,2405160.0
2012-03-06,43000.0,683741.0,2405160.0
2012-03-07,43000.0,683741.0,2405160.0
2012-03-08,43000.0,683741.0,2405160.0
2012-03-09,43000.0,683741.0,2405160.0
2012-03-10,43000.0,683741.0,2405160.0
2012-03-11,43000.0,683741.0,2405160.0
2012-03-12,43000.0,683741.0,2405160.0
2012-03-13,43000.0,683741.0,2405160.0
2012-03-14,43000.0,683741.0,2405160.0
2012-03-15,43000.0,683741.0,2405160.0
2012-03-16,43000.0,683741.0,2405160.0
2012-03-17,43000.0,683741.0,2405160.0
2012-03-18,43000.0,683741.0,2405160.0
2012-03-19,43000.0,683741.0,2405160.0
2012-03-20,43000.0,683741.0,2405160.0
2012-03-21,43000.0,683741.0,2405160.0
2012-03-22,43000.0,683741.0,2405160.0
2012-03-23,43000.0,683741.0,2405160.0
2012-03-24,43000.0,683741.0,2405160.0
2012-03-25,43000.0,683741.0,2405160.0
2012-03-26,43000.0,683741.0,2405160.0
2012-03-27,43000.0,683741.0,2405160.0
2012-03-28,43000.0,683741.0,2405160.0
2012-03-29,43000.0,683741.0,2405160.0
2012-03-30,43000.0,683741.0,2405160.0
2012-03-31,43000.0,683741.0,2405160.0
2012-04-01,43000.0,683741.0,2405160.0
2012-04-02,43000.0,683741.0,2405160.0
2012-04-03,43000.0,683741.0,2405160.0
2012-04-04,43000.0,683741.0,2405160.0
2012-04-05,43000.0,683741.0,2405160.0
2012-04-06,43000.0,683741.0,2405160.0
2012-04-07,43000.0,683741.0,2405160.0
2012-04-08,43000.0,683741.0,2405160.0
2012-04-09,43000.0,683741.0,2405160.0
2012-04-10,43000.0,683741.0,2405160.0
2012-04-11,43000.0,683741.0,2405160.0
2012-04-12,43000.0,683741.0,2405160.0
2012-04-13,43000.0,683741.0,2405160.0
2012-04-14,43000.0,683741.0,2405160.0
2012-04-15,43000.0,683741.0,2405160.0
2012-04-16,43000.0,683741.0,2405160.0
2012-04-17,43000.0,683741.0,2405160.0
2012-04-18,43000.0,683741.0,2405160.0
2012-04-19,43000.0,683741.0,2405160.0
2012-04-20,43000.0,683741.0,2405160.0
2012-04-21,43000.0,683741.0,2405160.0
2012-04-22,43000.0,683741.0,2405160.0
2012-04-23,43000.0,683741.0,2405160.0
2012-04-24,43000.0,683741.0,2405160.0
2012-04-25,43000.0,683741.0,2405160.0
2012-04-26,43000.0,683741.0,2405160.0
2012-04-27,43000.0,683741.0,2405160.0
2012-04-28,43000.0,683741.0,2405160.0
2012-04-29,43000.0,683741.0,2405160.0
2012-04-30,43000.0,683741.0,2405160.0
2012-05-01,43000.0,683741.0,2405160.0
2012-05-02,43000.0,683741.0,2405160.0
2012-05-03,43000.0,683741.0,2405160.0
2012-05-04,43000.0,683741.0,2405160.0
2012-05-05,43000.0,683741.0,2405160.0
2012-05-06,43000.0,683741.0,2405160.0
2012-05-07,43000.0,683741.0,2405160.0
2012-05-08,43000.0,683741.0,2405160.0
2012-05-09,43000.0,683741.0,2405160.0
2012-05-10,43000.0,683741.0,2405160.0
2012-05-11,43000.0,683741.0,2405160.0
2012-05-12,43000.0,683741.0,2405160.0
2012-05-13,43000.0,683741.0,2405160.0
2012-05-14,43000.0,683741.0,2405160.0
2012-05-15,43000.0,683741.0,2405160.0
2012-05-16,43000.0,683741.0,2405160.0
2012-05-17,43000.0,683741.0,2405160.0
2012-05-18,43000.0,683741.0,2405160.0
2012-05-19,43000.0,683741.0,2405160.0
2012-05-20,43000.0,683741.0,2405160.0
2012-05-21,43000.0,683741.0,2405160.0
2012-05-22,43000.0,683741.0,2405160.0
2012-05-23,43000.0,683741.0,2405160.0
2012-05-24,43000.0,683741.0,2405160.0
2012-05-25,43000.0,683741.0,2405160.0
2012-05-26,43000.0,683741.0,2405160.0
2012-05-27,43000.0,683741.0,2405160.0
2012-05-28,43000.0,683741.0,2405160.0
2012-05-29,43000.0,683741.0,2405160.0
2012-05-30,43000.0,683741.0,2405160.0
2012-05-31,43000.0,683741.0,2405160.0
2012-06-01,43000.0,683741.0,2405160.0
2012-06-02,43000.0,683741.0,2405160.0
2012-06-03,43000.0,683741.0,2405160.0
2012-06-04,43000.0,683741.0,2405160.0
2012-06-05,43000.0,683741.0,2405160.0
2012-06-06,43000.0,683741.0,2405160.0
2012-06-07,43000.0,683741.0,2405160.0
2012-06-08,43000.0,683741.0,2405160.0
2012-06-09,43000.0,683741.0,2405160.0
2012-06-10,43000.0,683741.0,2405160.0
2012-06-11,43000.0,683741.0,2405160.0
2012-06-12,43000.0,683741.0,2405160.0
2012-06-13,43000.0,683741.0,2405160.0
2012-06-14,43000.0,683741.0,2405160.0
2012-06-15,43000.0,683741.0,2405160.0
2012-06-16,43000.0,683741.0,2405160.0
2012-06-17,43000.0,683741.0,2405160.0
2012-06-18,43000.0,683741.0,2405160.0
2012-06-19,43000.0,683741.0,2405160.0
2012-06-20,43000.0,683741.0,2405160.0
2012-06-21,43000.0,683741.0,2405160.0
2012-06-22,43000.0,683741.0,2405160.0
2012-06-23,43000.0,683741.0,2405160.0
2012-06-24,43000.0,683741.0,2405160.0
2012-06-25,43000.0,683741.0,2405160.0
2012-06-26,43000.0,683741.0,2405160.0
2012-06-27,43000.0,683741.0,2405160.0
2012-06-28,43000.0,683741.0,2405160.0
2012-06-29,43000.0,683741.0,2405160.0
2012-06-30,43000.0,683741.0,2405160.0
2012-07-01,43000.0,683741.0,2405160.0
2012-07-02,43000.0,683741.0,2405160.0
2012-07-03,43000.0,683741.0,2405160.0
2012-07-04,43000.0,683741.0,2405160.0
2012-07-05,43000.0,683741.0,2405160.0
2012-07-06,43000.0,683741.0,2405160.0
2012-07-07,43000.0,683741.0,2405160.0
2012-07-08,43000.0,683741.0,2405160.0
2012-07-09,43000.0,683741.0,2405160.0
2012-07-10,43000.0,683741.0,2405160.0
2012-07-11,43000.0,683741.0,2405160.0
2012-07-12,43000.0,683741.0,2405160.0
2012-07-13,43000.0,683741.0,2405160.0
2012-07-14,43000.0,683741.0,2405160.0
2012-07-15,43000.0,683741.0,2405160.0
2012-07-16,43000.0,683741.0,2405160.0
2012-07-17,43000.0,683741.0,2405160.0
2012-07-18,43000.0,683741.0,2405160.0
2012-07-19,43000.0,683741.0,2405160.0
2012-07-20,43000.0,683741.0,2405160.0
2012-07-21,43000.0,683741.0,2405160.0
2012-07-22,43000.0,683741.0,2405160.0
2012-07-23,43000.0,683741.0,2405160.0
2012-07-24,43000.0,683741.0,2405160.0
2012-07-25,43000.0,683741.0,2405160.0
2012-07-26,43000.0,683741.0,2405160.0
2012-07-27,43000.0,683741.0,2405160.0
2012-07-28,43000.0,683741.0,2405160.0
2012-07-29,43000.0,683741.0,2405160.0
2012-07-30,43000.0,683741.0,2405160.0
2012-07-31,43000.0,683741.0,2405160.0
2012-08-01,43000.0,717560.0,2405160.0
2012-08-02,43000.0,717560.0,2405160.0
2012-08-03,43000.0,717560.0,2405160.0
2012-08-04,43000.0,717560.0,2405160.0
2012-08-05,43000.0,717560.0,2405160.0
2012-08-06,43000.0,717560.0,2405160.0
2012-08-07,43000.0,717560.0,2405160.0
2012-08-08,43000.0,717560.0,2405160.0
2012-08-09,43000.0,717560.0,2405160.0
2012-08-10,43000.0,717560.0,2405160.0
2012-08-11,43000.0,717560.0,2405160.0
2012-08-12,43000.0,717560.0,2405160.0
2012-08-13,43000.0,717560.0,2405160.0
2012-08-14,43000.0,717560.0,2405160.0
2012-08-15,43000.0,717560.0,2405160.0
2012-08-16,43000.0,717560.0,2405160.0
2012-08-17,43000.0,717560.0,2405160.0
2012-08-18,43000.0,717560.0,2405160.0
2012-08-19,43000.0,717560.0,2405160.0
2012-08-20,43000.0,717560.0,2405160.0
2012-08-21,43000.0,717560.0,2405160.0
2012-08-22,43000.0,717560.0,2405160.0
2012-08-23,43000.0,717560.0,2405160.0
2012-08-24,43000.0,717560.0,2405160.0
2012-08-25,43000.0,717560.0,2405160.0
2012-08-26,43000.0,717560.0,2405160.0
2012-08-27,43000.0,717560.0,2405160.0
2012-08-28,43000.0,717560.0,2405160.0
2012-08-29,43000.0,717560.0,2405160.0
2012-08-30,43000.0,717560.0,2405160.0
2012-08-31,43000.0,717560.0,2405160.0
2012-09-01,43000.0,717560.0,2405160.0
2012-09-02,43000.0,717560.0,2405160.0
2012-09-03,43000.0,717560.0,2405160.0
2012-09-04,43000.0,717560.0,2405160.0
2012-09-05,43000.0,717560.0,2405160.0
2012-09-06,43000.0,717560.0,2405160.0
2012-09-07,43000.0,717560.0,2405160.0
2012-09-08,43000.0,717560.0,2405160.0
2012-09-09,43000.0,717560.0,2405160.0
2012-09-10,43000.0,717560.0,2405160.0
2012-09-11,43000.0,717560.0,2405160.0
2012-09-12,43000.0,717560.0,2405160.0
2012-09-13,43000.0,717560.0,2405160.0
2012-09-14,43000.0,717560.0,2405160.0
2012-09-15,43000.0,717560.0,2405160.0
2012-09-16,43000.0,717560.0,2405160.0
2012-09-17,43000.0,717560.0,2405160.0
2012-09-18,43000.0,717560.0,2405160.0
2012-09-19,43000.0,717560.0,2405160.0
2012-09-20,43000.0,717560.0,2405160.0
2012-09-21,43000.0,717560.0,2405160.0
2012-09-22,43000.0,717560.0,2405160.0
2012-09-23,43000.0,717560.0,2405160.0
2012-09-24,43000.0,717560.0,2405160.0
2012-09-25,43000.0,717560.0,2405160.0
2012-09-26,43000.0,717560.0,2405160.0
2012-09-27,43000.0,717560.0,2405160.0
2012-09-28,43000.0,717560.0,2405160.0
2012-09-29,43000.0,717560.0,2405160.0
2012-09-30,43000.0,717560.0,2405160.0
2012-10-01,43000.0,757270.0,2405160.0
2012-10-02,43000.0,757270.0,2405160.0
2012-10-03,43000.0,757270.0,2405160.0
2012-10-04,43000.0,757270.0,2405160.0
2012-10-05,43000.0,757270.0,2405160.0
2012-10-06,43000.0,757270.0,2405160.0
2012-10-07,43000.0,757270.0,2405160.0
2012-10-08,43000.0,757270.0,2405160.0
2012-10-09,43000.0,757270.0,2405160.0
2012-10-10,43000.0,757270.0,2405160.0
2012-10-11,43000.0,757270.0,2405160.0
2012-10-12,43000.0,757270.0,2405160.0
2012-10-13,43000.0,757270.0,2405160.0
2012-10-14,43000.0,757270.0,2405160.0
2012-10-15,43000.0,757270.0,2405160.0
2012-10-16,43000.0,757270.0,2405160.0
2012-10-17,43000.0,757270.0,2405160.0
2012-10-18,43000.0,757270.0,2405160.0
2012-10-19,43000.0,757270.0,2405160.0
2012-10-20,43000.0,757270.0,2405160.0
2012-10-21,43000.0,757270.0,2405160.0
2012-10-22,43000.0,757270.0,2405160.0
2012-10-23,43000.0,757270.0,2405160.0
2012-10-24,43000.0,757270.0,2405160.0
2012-10-25,43000.0,757270.0,2405160.0
2012-10-26,43000.0,757270.0,2405160.0
2012-10-27,43000.0,757270.0,2405160.0
2012-10-28,43000.0,757270.0,2405160.0
2012-10-29,43000.0,757270.0,2405160.0
2012-10-30,43000.0,757270.0,2405160.0
2012-10-31,43000.0,757270.0,2405160.0
2012-11-01,43000.0,654196.0,2405160.0
2012-11-02,43000.0,654196.0,2405160.0
2012-11-03,43000.0,654196.0,2405160.0
2012-11-04,43000.0,654196.0,2405160.0
2012-11-05,43000.0,654196.0,2405160.0
2012-11-06,43000.0,654196.0,2405160.0
2012-11-07,43000.0,654196.0,2405160.0
2012-11-08,43000.0,654196.0,2405160.0
2012-11-09,43000.0,654196.0,2405160.0
2012-11-10,43000.0,654196.0,2405160.0
2012-11-11,43000.0,654196.0,2405160.0
2012-11-12,43000.0,654196.0,2405160.0
2012-11-13,43000.0,654196.0,2405160.0
2012-11-14,43000.0,654196.0,2405160.0
2012-11-15,43000.0,654196.0,2405160.0
2012-11-16,43000.0,654196.0,2405160.0
2012-11-17,43000.0,654196.0,2405160.0
2012-11-18,43000.0,654196.0,2405160.0
2012-11-19,43000.0,654196.0,2405160.0
2012-11-20,43000.0,654196.0,2405160.0
2012-11-21,43000.0,654196.0,2405160.0
2012-11-22,43000.0,654196.0,2405160.0
2012-11-23,43000.0,654196.0,2405160.0
2012-11-24,43000.0,654196.0,2405160.0
2012-11-25,43000.0,654196.0,2405160.0
2012-11-26,43000.0,654196.0,2405160.0
2012-11-27,43000.0,654196.0,2405160.0
2012-11-28,43000.0,654196.0,2405160.0
2012-11-29,43000.0,654196.0,2405160.0
2012-11-30,43000.0,654196.0,2405160.0
2012-12-01,43000.0,654196.0,2405160.0
2012-12-02,43000.0,654196.0,2405160.0
2012-12-03,43000.0,654196.0,2405160.0
2012-12-04,43000.0,249829.0,554815.0
2012-12-05,43000.0,249829.0,554815.0
2012-12-06,43000.0,249829.0,554815.0
2012-12-07,43000.0,249829.0,554815.0
2012-12-08,43000.0,249829.0,554815.0
2012-12-09,43000.0,249829.0,554815.0
2012-12-10,43000.0,249829.0,554815.0
2012-12-11,43000.0,249829.0,554815.0
2012-12-12,43000.0,249829.0,554815.0
2012-12-13,43000.0,249829.0,554815.0
2012-12-14,43000.0,249829.0,554815.0
2012-12-15,43000.0,249829.0,554815.0
2012-12-16,43000.0,249829.0,554815.0
2012-12-17,43000.0,249829.0,554815.0
2012-12-18,43000.0,249829.0,554815.0
2012-12-19,43000.0,249829.0,554815.0
2012-12-20,43000.0,249829.0,554815.0
2012-12-21,43000.0,249829.0,554815.0
2012-12-22,43000.0,249829.0,554815.0
2012-12-23,43000.0,249829.0,554815.0
2012-12-24,43000.0,249829.0,554815.0
2012-12-25,43000.0,249829.0,554815.0
2012-12-26,43000.0,249829.0,554815.0
2012-12-27,43000.0,249829.0,554815.0
2012-12-28,43000.0,249829.0,554815.0
2012-12-29,43000.0,249829.0,554815.0
2012-12-30,43000.0,249829.0,554815.0
2012-12-31,43000.0,249829.0,554815.0
2013-01-01,43000.0,249829.0,554815.0
2013-01-02,43000.0,249829.0,554815.0
2013-01-03,43000.0,249829.0,554815.0
2013-01-04,43000.0,249829.0,554815.0
2013-01-05,43000.0,249829.0,554815.0
2013-01-06,43000.0,249829.0,554815.0
2013-01-07,43000.0,249829.0,554815.0
2013-01-08,43000.0,249829.0,554815.0
2013-01-09,43000.0,249829.0,554815.0
2013-01-10,43000.0,249829.0,554815.0
2013-01-11,43000.0,249829.0,554815.0
2013-01-12,43000.0,249829.0,554815.0
2013-01-13,43000.0,249829.0,554815.0
2013-01-14,43000.0,249829.0,554815.0
2013-01-15,43000.0,249829.0,554815.0
2013-01-16,43000.0,249829.0,554815.0
2013-01-17,43000.0,249829.0,554815.0
2013-01-18,43000.0,249829.0,554815.0
2013-01-19,43000.0,249829.0,554815.0
2013-01-20,43000.0,249829.0,554815.0
2013-01-21,43000.0,249829.0,554815.0
2013-01-22,43000.0,249829.0,554815.0
2013-01-23,43000.0,249829.0,554815.0
2013-01-24,43000.0,249829.0,554815.0
2013-01-25,43000.0,249829.0,554815.0
2013-01-26,43000.0,249829.0,554815.0
2013-01-27,43000.0,249829.0,554815.0
2013-01-28,43000.0,249829.0,554815.0
2013-01-29,43000.0,249829.0,554815.0
2013-01-30,43000.0,249829.0,554815.0
2013-01-31,43000.0,654196.0,2405160.0
2013-02-01,43000.0,660772.0,2405160.0
2013-02-02,43000.0,660772.0,2405160.0
2013-02-03,43000.0,660772.0,2405160.0
2013-02-04,43000.0,660772.0,2405160.0
2013-02-05,43000.0,660772.0,2405160.0
2013-02-06,43000.0,660772.0,2405160.0
2013-02-07,43000.0,660772.0,2405160.0
2013-02-08,43000.0,660772.0,2405160.0
2013-02-09,43000.0,660772.0,2405160.0
2013-02-10,43000.0,660772.0,2405160.0
2013-02-11,43000.0,660772.0,2405160.0
2013-02-12,43000.0,660772.0,2405160.0
2013-02-13,43000.0,660772.0,2405160.0
2013-02-14,43000.0,660772.0,2405160.0
2013-02-15,43000.0,660772.0,2405160.0
2013-02-16,43000.0,660772.0,2405160.0
2013-02-17,43000.0,660772.0,2405160.0
2013-02-18,43000.0,660772.0,2405160.0
2013-02-19,43000.0,660772.0,2405160.0
2013-02-20,43000.0,660772.0,2405160.0
2013-02-21,43000.0,660772.0,2405160.0
2013-02-22,43000.0,660772.0,2405160.0
2013-02-23,43000.0,660772.0,2405160.0
2013-02-24,43000.0,660772.0,2405160.0
2013-02-25,43000.0,660772.0,2405160.0
2013-02-26,43000.0,660772.0,2405160.0
2013-02-27,43000.0,660772.0,2405160.0
2013-02-28,43000.0,660772.0,2405160.0
2013-03-01,43000.0,660772.0,2405160.0
2013-03-02,43000.0,660772.0,2405160.0
2013-03-03,43000.0,660772.0,2405160.0
2013-03-04,43000.0,660772.0,2405160.0
2013-03-05,43000.0,660772.0,2405160.0
2013-03-06,43000.0,660772.0,2405160.0
2013-03-07,43000.0,660772.0,2405160.0
2013-03-08,43000.0,660772.0,2405160.0
2013-03-09,43000.0,660772.0,2405160.0
2013-03-10,43000.0,660772.0,2405160.0
2013-03-11,43000.0,660772.0,2405160.0
2013-03-12,43000.0,660772.0,2405160.0
2013-03-13,43000.0,660772.0,2405160.0
2013-03-14,43000.0,660772.0,2405160.0
2013-03-15,43000.0,660772.0,2405160.0
2013-03-16,43000.0,660772.0,2405160.0
2013-03-17,43000.0,660772.0,2405160.0
2013-03-18,43000.0,660772.0,2405160.0
2013-03-19,43000.0,660772.0,2405160.0
2013-03-20,43000.0,660772.0,2405160.0
2013-03-21,43000.0,660772.0,2405160.0
2013-03-22,43000.0,660772.0,2405160.0
2013-03-23,43000.0,660772.0,2405160.0
2013-03-24,43000.0,660772.0,2405160.0
2013-03-25,43000.0,660772.0,2405160.0
2013-03-26,43000.0,660772.0,2405160.0
2013-03-27,43000.0,660772.0,2405160.0
2013-03-28,43000.0,660772.0,2405160.0
2013-03-29,43000.0,660772.0,2405160.0
2013-03-30,43000.0,660772.0,2405160.0
2013-03-31,43000.0,660772.0,2405160.0
2013-04-01,9916.7,498058.0,2405160.0
2013-04-02,9916.7,498058.0,2405160.0
2013-04-03,9916.7,498058.0,2405160.0
2013-04-04,9916.7,498058.0,2405160.0
2013-04-05,9916.7,498058.0,2405160.0
2013-04-06,9916.7,498058.0,2405160.0
2013-04-07,9916.7,498058.0,2405160.0
2013-04-08,9916.7,1318470.0,6787880.0
2013-04-09,9916.7,1318470.0,6787880.0
2013-04-10,9916.7,1318470.0,6787880.0
2013-04-11,9916.7,1318470.0,6787880.0
2013-04-12,9916.7,1318470.0,6787880.0
2013-04-13,9916.7,1318470.0,6787880.0
2013-04-14,9916.7,1318470.0,6787880.0
2013-04-15,9916.7,1318470.0,6787880.0
2013-04-16,9916.7,1318470.0,6787880.0
2013-04-17,9916.7,1318470.0,6787880.0
2013-04-18,9916.7,1318470.0,6787880.0
2013-04-19,9916.7,498058.0,2405160.0
2013-04-20,9916.7,498058.0,2405160.0
2013-04-21,9916.7,498058.0,2405160.0
2013-04-22,9916.7,498058.0,2405160.0
2013-04-23,9916.7,498058.0,2405160.0
2013-04-24,9916.7,498058.0,2405160.0
2013-04-25,9916.7,498058.0,2405160.0
2013-04-26,9916.7,498058.0,2405160.0
2013-04-27,9916.7,498058.0,2405160.0
2013-04-28,9916.7,498058.0,2405160.0
2013-04-29,9916.7,498058.0,2405160.0
2013-04-30,9916.7,498058.0,2405160.0
2013-05-01,9916.7,498058.0,2405160.0
2013-05-02,9916.7,498058.0,2405160.0
2013-05-03,9916.7,498058.0,2405160.0
2013-05-04,9916.7,498058.0,2405160.0
2013-05-05,9916.7,498058.0,2405160.0
2013-05-06,9916.7,498058.0,2405160.0
2013-05-07,9916.7,498058.0,2405160.0
2013-05-08,9916.7,498058.0,2405160.0
2013-05-09,9916.7,498058.0,2405160.0
2013-05-10,9916.7,498058.0,2405160.0
2013-05-11,9916.7,498058.0,2405160.0
2013-05-12,9916.7,498058.0,2405160.0
2013-05-13,9916.7,498058.0,2405160.0
2013-05-14,9916.7,498058.0,2405160.0
2013-05-15,9916.7,498058.0,2405160.0
2013-05-16,9916.7,498058.0,2405160.0
2013-05-17,9916.7,498058.0,2405160.0
2013-05-18,9916.7,498058.0,2405160.0
2013-05-19,9916.7,498058.0,2405160.0
2013-05-20,9916.7,498058.0,2405160.0
2013-05-21,9916.7,498058.0,2405160.0
2013-05-22,9916.7,498058.0,2405160.0
2013-05-23,9916.7,498058.0,2405160.0
2013-05-24,9916.7,498058.0,2405160.0
2013-05-25,9916.7,498058.0,2405160.0
2013-05-26,9916.7,498058.0,2405160.0
2013-05-27,9916.7,498058.0,2405160.0
2013-05-28,9916.7,498058.0,2405160.0
2013-05-29,9916.7,498058.0,2405160.0
2013-05-30,9916.7,498058.0,2405160.0
2013-05-31,9916.7,498058.0,2405160.0
2013-06-01,9916.7,498058.0,2405160.0
2013-06-02,9916.7,498058.0,2405160.0
2013-06-03,9916.7,498058.0,2405160.0
2013-06-04,9916.7,498058.0,2405160.0
2013-06-05,9916.7,498058.0,2405160.0
2013-06-06,9916.7,498058.0,2405160.0
2013-06-07,9916.7,498058.0,2405160.0
2013-06-08,9916.7,498058.0,2405160.0
2013-06-09,9916.7,498058.0,2405160.0
2013-06-10,9916.7,498058.0,2405160.0
2013-06-11,9916.7,498058.0,2405160.0
2013-06-12,9916.7,498058.0,2405160.0
2013-06-13,9916.7,498058.0,2405160.0
2013-06-14,9916.7,498058.0,2405160.0
2013-06-15,9916.7,498058.0,2405160.0
2013-06-16,9916.7,498058.0,2405160.0
2013-06-17,9916.7,498058.0,2405160.0
2013-06-18,9916.7,498058.0,2405160.0
2013-06-19,9916.7,498058.0,2405160.0
2013-06-20,9916.7,498058.0,2405160.0
2013-06-21,9916.7,498058.0,2405160.0
2013-06-22,9916.7,498058.0,2405160.0
2013-06-23,9916.7,498058.0,2405160.0
2013-06-24,9916.7,498058.0,2405160.0
2013-06-25,9916.7,161283.0,554815.0
2013-06-26,9916.7,161283.0,554815.0
2013-06-27,9916.7,161283.0,554815.0
2013-06-28,9916.7,161283.0,554815.0
2013-06-29,9916.7,161283.0,554815.0
2013-06-30,9916.7,161283.0,554815.0
2013-07-01,9916.7,161283.0,554815.0
2013-07-02,9916.7,161283.0,554815.0
2013-07-03,9916.7,161283.0,554815.0
2013-07-04,9916.7,161283.0,554815.0
2013-07-05,9916.7,161283.0,554815.0
2013-07-06,9916.7,161283.0,554815.0
2013-07-07,9916.7,161283.0,554815.0
2013-07-08,9916.7,161283.0,554815.0
2013-07-09,9916.7,161283.0,554815.0
2013-07-10,9916.7,161283.0,554815.0
2013-07-11,9916.7,161283.0,554815.0
2013-07-12,9916.7,161283.0,554815.0
2013-07-13,9916.7,161283.0,554815.0
2013-07-14,9916.7,161283.0,554815.0
2013-07-15,9916.7,161283.0,554815.0
2013-07-16,9916.7,161283.0,554815.0
2013-07-17,9916.7,161283.0,554815.0
2013-07-18,9916.7,161283.0,554815.0
2013-07-19,9916.7,161283.0,554815.0
2013-07-20,9916.7,161283.0,554815.0
2013-07-21,9916.7,161283.0,554815.0
2013-07-22,9916.7,161283.0,554815.0
2013-07-23,9916.7,161283.0,554815.0
2013-07-24,9916.7,161283.0,554815.0
2013-07-25,9916.7,161283.0,554815.0
2013-07-26,9916.7,161283.0,554815.0
2013-07-27,9916.7,161283.0,554815.0
2013-07-28,9916.7,161283.0,554815.0
2013-07-29,9916.7,161283.0,554815.0
2013-07-30,9916.7,161283.0,554815.0
2013-07-31,9916.7,161283.0,554815.0
2013-08-01,9916.7,166675.0,554815.0
2013-08-02,9916.7,166675.0,554815.0
2013-08-03,9916.7,166675.0,554815.0
2013-08-04,9916.7,166675.0,554815.0
2013-08-05,9916.7,166675.0,554815.0
2013-08-06,9916.7,166675.0,554815.0
2013-08-07,9916.7,166675.0,554815.0
2013-08-08,9916.7,166675.0,554815.0
2013-08-09,9916.7,166675.0,554815.0
2013-08-10,9916.7,166675.0,554815.0
2013-08-11,9916.7,166675.0,554815.0
2013-08-12,9916.7,166675.0,554815.0
2013-08-13,9916.7,166675.0,554815.0
2013-08-14,9916.7,166675.0,554815.0
2013-08-15,9916.7,166675.0,554815.0
2013-08-16,9916.7,166675.0,554815.0
2013-08-17,9916.7,166675.0,554815.0
2013-08-18,9916.7,166675.0,554815.0
2013-08-19,9916.7,166675.0,554815.0
2013-08-20,9916.7,166675.0,554815.0
2013-08-21,9916.7,166675.0,554815.0
2013-08-22,9916.7,166675.0,554815.0
2013-08-23,9916.7,166675.0,554815.0
2013-08-24,9916.7,166675.0,554815.0
2013-08-25,9916.7,166675.0,554815.0
2013-08-26,9916.7,166675.0,554815.0
2013-08-27,9916.7,166675.0,554815.0
2013-08-28,9916.7,166675.0,554815.0
2013-08-29,9916.7,166675.0,554815.0
2013-08-30,9916.7,166675.0,554815.0
2013-08-31,9916.7,166675.0,554815.0
2013-09-01,9916.7,166675.0,554815.0
2013-09-02,9916.7,166675.0,554815.0
2013-09-03,9916.7,166675.0,554815.0
2013-09-04,9916.7,166675.0,554815.0
2013-09-05,9916.7,166675.0,554815.0
2013-09-06,9916.7,166675.0,554815.0
2013-09-07,9916.7,166675.0,554815.0
2013-09-08,9916.7,166675.0,554815.0
2013-09-09,9916.7,166675.0,554815.0
2013-09-10,9916.7,166675.0,554815.0
